Id,Probability
94,0.015176619597930164
95,0.010108704368375137
96,0.5019895322728789
97,0.032746401258370396
98,0.07235253389701535
99,0.013869652793016852
100,0.018016552567330257
101,0.04658874611782132
102,0.06532515302689011
103,0.010890511627682509
104,0.051957444829690454
105,0.061363213159691905
106,0.02644948884589334
107,0.36043628859180543
108,0.015073918471031835
109,0.009651959080451578
110,0.016546767482591408
111,0.019203946671856417
112,0.027337053726955614
113,0.02879678600056638
114,0.5163206091171221
115,0.08853719178660188
116,0.011150446300125808
117,0.007919393840382406
118,0.08657758675627113
119,0.017265090786787455
120,0.00956298190552181
121,0.016797273989092528
122,0.06570537349990282
123,0.014134497310255472
124,0.2533057143524751
125,0.012282301656288434
126,0.02761877433683976
127,0.007774605755216154
128,0.014181796316257248
129,0.01097873431294021
130,0.04443379953625444
131,0.035688704400617555
132,0.06898712352428746
133,0.010019337571954378
134,0.0518250046278612
135,0.11778219033594242
136,0.009658251705166312
137,0.18591290917268477
138,0.05401409351608331
139,0.008529850562726975
140,0.017030334118354234
141,0.008814750730208102
142,0.01772085229330775
143,0.008297038048961503
144,0.022648487940909835
145,0.3980486514685748
146,0.015137569390014718
147,0.010403966616245238
148,0.09708998229034195
149,0.011191516088791384
150,0.04496556260120769
151,0.008889326674584367
152,0.011724273220037286
153,0.013067599994174653
154,0.016495504855328677
155,0.019510151854890644
156,0.02889085943825206
157,0.0597734416250735
158,0.010023547593552751
159,0.08410236470741289
160,0.02609000086020375
161,0.007350805449337157
162,0.011441684554074351
163,0.01828373794430588
164,0.0402870073578516
165,0.014406646904244572
166,0.020116031573257215
167,0.25901150343889157
168,0.025452843044748284
169,0.2115453339648063
170,0.012958982920777885
171,0.008181972412709841
172,0.030450124101314504
173,0.01725920418109137
174,0.03943337615668268
175,0.020625562226607982
176,0.2797738511406664
177,0.01623502766964603
178,0.0767887163421633
179,0.01755805296916855
180,0.012094229707173084
181,0.04139162523668184
182,0.009510074555578391
183,0.02119860812489728
184,0.01518517784597156
185,0.09984750424264752
186,0.012156169873712928
187,0.012093067464533671
188,0.022322417082013737
189,0.044064098770320324
190,0.027028056157350294
191,0.016462672912567488
192,0.036323785885418076
193,0.014990333032910924
194,0.06600627595104827
195,0.01819535786977653
196,0.029844263987651946
197,0.014315621492504378
198,0.011883743552526787
199,0.010890932784580904
200,0.011271092745282272
201,0.08547907184603103
202,0.022594416728802427
203,0.4122643241626083
204,0.030269605617598463
205,0.027347922113933224
206,0.010569923371697402
207,0.02548676368606626
208,0.011410289298882341
209,0.08566237440383627
210,0.008796227248530061
211,0.13066413091680104
212,0.028342701011787312
213,0.017474682016278723
214,0.009364873343966119
215,0.02000943703607766
216,0.06061386142404865
217,0.011441198601577664
218,0.0797724917994233
219,0.017006657460252046
220,0.00956564701470726
221,0.01843523840620263
222,0.013967310967184695
223,0.013657160170693598
224,0.013317527477368177
225,0.013447330535862289
226,0.0752266087040469
227,0.011285743152527996
228,0.05418323271577577
229,0.06884327188530973
230,0.3922333656599712
231,0.3192512138983441
232,0.014415820530738296
233,0.01232439817535159
234,0.014488040160702712
235,0.008231248367513535
236,0.16983370762168248
237,0.05330109581997203
238,0.008723319354411547
239,0.0209379735810974
240,0.019532158994444482
241,0.04591897417753958
242,0.014859370388340927
243,0.00936103646147621
244,0.025794728412705616
245,0.07054692731579426
246,0.013155683616375067
247,0.03359613606150957
248,0.011313909740996457
249,0.020988634012321306
250,0.3131486518394875
251,0.043598262729770604
252,0.19457162643768539
253,0.010114695262719724
254,0.05602505015210897
255,0.00624635450080606
256,0.01565251274449808
257,0.030347542321544314
258,0.1541621976757072
259,0.04593134869718594
260,0.08211343895231075
261,0.014973284082527724
262,0.02001816575882799
263,0.010223864443722804
264,0.047044451680858586
265,0.05935502073924674
266,0.019969385485841238
267,0.06982066552574562
268,0.031824635293037376
269,0.22581940301811193
270,0.008521682610548345
271,0.031184532888627513
272,0.03646054554302913
273,0.012279995070987166
274,0.01637023467273734
275,0.011922499392487329
276,0.018529969293061374
277,0.015258620085590192
278,0.01018024330561737
279,0.0577521847651605
280,0.027987837753044625
281,0.7248297539891366
282,0.03702270205631922
283,0.054979154757061964
284,0.012437435746857071
285,0.01351618797927038
286,0.013681439939265405
287,0.01835291695898841
288,0.0439722751326603
289,0.07258263847701252
290,0.05609454158070412
291,0.2807436717089543
292,0.006810665745587268
293,0.030523498577257085
294,0.01334828993119853
295,0.007610161391281553
296,0.02535135424379384
297,0.01759156886948004
298,0.02392423487607269
299,0.008622984824783074
300,0.010588902111162828
301,0.06426654592721173
302,0.009696095087280598
303,0.012048330846380989
304,0.013967261716763157
305,0.4529909900498185
306,0.04404977354313544
307,0.006666486702373587
308,0.6244228774424765
309,0.3012944822095081
310,0.013059245172837564
311,0.49738511991789097
312,0.01885189774707873
313,0.3133218744573544
314,0.03074952611890089
315,0.040911941711115465
316,0.09014706391936415
317,0.23923569050047497
318,0.011542697949572918
319,0.012844703793109912
320,0.07759361883648437
321,0.05724591916273116
322,0.017023303703776596
323,0.01449719123523599
324,0.01302705708817502
325,0.07678655541688595
326,0.01099476919323282
327,0.015880912497000202
328,0.013043976115036597
329,0.019759269493503144
330,0.01047128116335128
331,0.014283871230597472
332,0.01849193023481205
333,0.012505934622743613
334,0.02158519086968618
335,0.029045149070119253
336,0.04092084509283244
337,0.019028003091884505
338,0.2288657993367874
339,0.028538663285400098
340,0.015771435809638353
341,0.006569440080071146
342,0.013640679348030219
343,0.020890226774682552
344,0.029362783078321866
345,0.01801769086251396
346,0.020164874021669076
347,0.3616388974991502
348,0.07441316829215691
349,0.017440709264674694
350,0.012127322946305103
351,0.048646044774371136
352,0.02804553600571801
353,0.007093274170702103
354,0.1134147026596784
355,0.014251320045558086
356,0.010205973212325668
357,0.6847105101276797
358,0.009495642608093793
359,0.04146167089672253
360,0.21923047163493742
361,0.022282607823873462
362,0.011847334009854429
363,0.009132591444912533
364,0.01453415430239625
365,0.36204298548346586
366,0.10805756560721237
367,0.040548649170750586
368,0.0512398956607628
369,0.0158298433960871
370,0.38068092105989987
371,0.015957317307232863
372,0.09627755171883573
373,0.017908780654330506
374,0.01490487413071905
375,0.010833247301536326
376,0.006867847640668404
377,0.022578830123768257
378,0.011284665862720126
379,0.013600906103525677
380,0.017925405897226854
381,0.010167709338227382
382,0.017689449945830965
383,0.035339582573601154
384,0.07754596822117467
385,0.011057651284949635
386,0.009599580282031082
387,0.006826774542095171
388,0.014157704334438975
389,0.02221610590131283
390,0.014082627487704445
391,0.008255375001347081
392,0.008314971562199095
393,0.01602748075859363
394,0.10646959243247414
395,0.008504669589672924
396,0.007500408035128217
397,0.05506630469975192
398,0.11649538933997326
399,0.015497644805967643
400,0.02090463796656671
401,0.010524974787118746
402,0.00818152987259725
403,0.018119873813320055
404,0.007428004575888315
405,0.6994104669380232
406,0.6957154141874927
407,0.020556659841038643
408,0.0738448133115023
409,0.02260281357139407
410,0.019602939628457758
411,0.02887429987792126
412,0.042141000361794835
413,0.07358790597269141
414,0.014139034008513995
415,0.01079288749590519
416,0.09978136942190936
417,0.07863992704958737
418,0.03782350045881689
419,0.012766234877530503
420,0.020888474896899385
421,0.012687681771189988
422,0.011024254842105613
423,0.03731991476897807
424,0.010410804010210148
425,0.008736878484053181
426,0.009246763365556665
427,0.01883224636125254
428,0.014918424547421705
429,0.06970512396242322
430,0.01219814961982721
431,0.27364348415592465
432,0.010544710566493214
433,0.014107379275048496
434,0.0180635055820009
435,0.019279331464377276
436,0.027650382918261388
437,0.055427182591434504
438,0.1104231747265723
439,0.011018545828950675
440,0.03476193424361
441,0.013933251109812595
442,0.0295870453515622
443,0.03363781024338074
444,0.006015146365804518
445,0.04425275861750978
446,0.3680280758490104
447,0.011116978621165922
448,0.10403884688111276
449,0.05693017027809625
450,0.008602196175160967
451,0.02967514039103009
452,0.0096469950342845
453,0.08688477714118038
454,0.012330623705701618
455,0.05439455555219081
456,0.03068444541479008
457,0.05146985187815035
458,0.014192902772779339
459,0.07762621722890936
460,0.01743486986861143
461,0.019432409099810984
462,0.04859791231167428
463,0.01212861616606429
464,0.060435431551663296
465,0.0427032145910826
466,0.006287479403613374
467,0.012657956611743383
468,0.01719116803446232
469,0.011244275858651155
470,0.22475556514430556
471,0.012489246949124398
472,0.013794394717587942
473,0.22292946061457308
474,0.03971595193354554
475,0.027457498102317165
476,0.013931753573356263
477,0.011357844841555177
478,0.01707066253573503
479,0.02232953980579115
480,0.010972760755981458
481,0.05595700847047269
482,0.0080420120971244
483,0.056014827518292364
484,0.0335622317938467
485,0.010817683638731559
486,0.23819697288925606
487,0.05810030924500125
488,0.047117106936968856
489,0.2171450009929749
490,0.05763630048212275
491,0.010304042639669154
492,0.026870351208617155
493,0.35881451863975167
494,0.014287892328715761
495,0.14171160969204435
496,0.014551948754829564
497,0.021400972820584896
498,0.015880948583379295
499,0.08604647813863373
500,0.014500061765564065
501,0.01804593942953489
502,0.01284533106330803
503,0.03271482792026699
504,0.01976290793333699
505,0.010301222206828806
506,0.27080381746552373
507,0.04398085540462983
508,0.008923675545301107
509,0.007486949376887638
510,0.01312051332985285
511,0.017166102224044216
512,0.2560677044316679
513,0.0402549356778283
514,0.01747446060759194
515,0.015975403112790998
516,0.2856770822232948
517,0.012488934254966666
518,0.013800299704506545
519,0.009092374278252087
520,0.016776977823804197
521,0.009477864777996121
522,0.01581334667543897
523,0.06956181134412794
524,0.05028246260134961
525,0.04237941752670171
526,0.574272356267626
527,0.0993728460286766
528,0.012344862464246808
529,0.14296712292377867
530,0.0212016079416902
531,0.010002220322415835
532,0.006185769546050557
533,0.017208502119165563
534,0.005381318856867845
535,0.01563467852294158
536,0.009285275482281544
537,0.017881718911020698
538,0.05704030709687517
539,0.018339178811749804
540,0.01020628577726022
541,0.01871013723890711
542,0.02360577845827426
543,0.12648404085904824
544,0.09416737972879533
545,0.019716260958092854
546,0.009233124224199592
547,0.03390489504335005
548,0.011453449076038014
549,0.007846417834571854
550,0.12940989762770147
551,0.23242292522634056
552,0.175448838105965
553,0.0114178247361597
554,0.01292802785992063
555,0.09121810634092052
556,0.025902243192711064
557,0.02172822455548522
558,0.01903384709796506
559,0.049258612557959054
560,0.03880683797275758
561,0.010305141128381616
562,0.01638517333169075
563,0.07974528028005497
564,0.03440903352484923
565,0.09452127945723922
566,0.01733987186935019
567,0.010747298010617929
568,0.031012589413106743
569,0.43801793661624416
570,0.03564828017922695
571,0.10673176033207685
572,0.02549286089665301
573,0.018603897100870036
574,0.06478043002933105
575,0.04292187653661179
576,0.012082142748133318
577,0.04220449624432643
578,0.011862336761763828
579,0.12349880956654627
580,0.012997122646075642
581,0.010372994505837613
582,0.017701530756203572
583,0.009640098011462728
584,0.02406942430314464
585,0.03623948460994469
586,0.00833305155382323
587,0.016188259358871273
588,0.05404689481245809
589,0.016371696803061445
590,0.013137607088853248
591,0.10501285780977106
592,0.016873557856978923
593,0.01922441589299418
594,0.014142815342659905
595,0.15336394636750741
596,0.01404571065917471
597,0.015552846744192876
598,0.02013639869297166
599,0.03166268315764814
600,0.012248695952017634
601,0.015348551365711576
602,0.034791919866100855
603,0.016380312769858487
604,0.013225415742664726
605,0.07255986915408504
606,0.011176835652444655
607,0.046847930457419994
608,0.017652851122704778
609,0.20902307224875688
610,0.015551785541034003
611,0.03993603662145648
612,0.010918929976394882
613,0.009919651347289754
614,0.029573318141038866
615,0.02060205637811396
616,0.00773848703740067
617,0.05308589231395555
618,0.011897559434298818
619,0.015703060922745943
620,0.025158523341659755
621,0.011318408975323692
622,0.03599317642035791
623,0.01937563352883093
624,0.034164951310705474
625,0.06161540126066286
626,0.5581065753869341
627,0.10467193144402447
628,0.016151711890261683
629,0.012892775436672348
630,0.09168589274213884
631,0.009656605833247631
632,0.02145651903003739
633,0.005776116074201085
634,0.034447650832951336
635,0.07553483751836411
636,0.0065073304442406525
637,0.013079200902527828
638,0.018609279664532682
639,0.11193251871679012
640,0.00808943674224269
641,0.012358601280864448
642,0.2938996807857324
643,0.13672020693082895
644,0.569035305442971
645,0.07252950623779063
646,0.28119927861968297
647,0.015047512949178853
648,0.0834328133743951
649,0.007537640929109351
650,0.020828042662434168
651,0.36705205725990847
652,0.016820943253005594
653,0.03887731106481879
654,0.5323811031968504
655,0.013969542120841786
656,0.026215036988026328
657,0.011129871042997045
658,0.014103944643372486
659,0.11873404651571809
660,0.12297993507538883
661,0.025862313483640053
662,0.1672346926113468
663,0.09030230201072958
664,0.09662971111246207
665,0.5082165974297091
666,0.006143729623001359
667,0.020861389757133354
668,0.057273802472565805
669,0.2876285502215472
670,0.030784020207300516
671,0.012212133628617264
672,0.06647353716747305
673,0.025122158415375653
674,0.0077837422352196265
675,0.4238416697141337
676,0.15369341623960592
677,0.022313943271156732
678,0.03146316690727261
679,0.03715398256387312
680,0.14482666583228437
681,0.043334029605374844
682,0.015561043460287324
683,0.053151664483172274
684,0.015447259069094756
685,0.10655908155957709
686,0.006596335902448935
687,0.009251808792200089
688,0.010767934996509994
689,0.08914262970417292
690,0.022205274220355023
691,0.03579120926303911
692,0.4870889330942389
693,0.02449635113208741
694,0.031906647812556116
695,0.02911702038921948
696,0.015823717961656294
697,0.00570614547022983
698,0.018230441682535868
699,0.17169773207401645
700,0.014417132319207396
701,0.008427369696450403
702,0.25492747464101656
703,0.08671081088311061
704,0.589458477286372
705,0.023719255595622605
706,0.014750375320981887
707,0.029675706290420604
708,0.013398968021767302
709,0.03288418592613953
710,0.015869351263486983
711,0.04129030617331686
712,0.1270244551902289
713,0.0155597712246367
714,0.013547074960950005
715,0.013928841885294453
716,0.40406906662622244
717,0.011801237715653943
718,0.04086635706872687
719,0.021745892287435443
720,0.00943557692807648
721,0.010315661140007941
722,0.01999986327625483
723,0.04733011176539894
724,0.014955258000178582
725,0.17620183025713182
726,0.02887451611067458
727,0.019669206806657607
728,0.02342413634808386
729,0.04844309565103393
730,0.6175584545212857
731,0.026585861493358696
732,0.035630258215063215
733,0.013193728939089062
734,0.018060855056699313
735,0.08575514167894818
736,0.023394470515746234
737,0.04914310123909051
738,0.09389012623272823
739,0.019383168077922435
740,0.008013168948315413
741,0.0172844688324409
742,0.015864793062066593
743,0.034375959855108044
744,0.018427400237295288
745,0.020401639039563504
746,0.038650601193082286
747,0.011857464321988918
748,0.042081516463396466
749,0.02337648049780894
750,0.03974112228059551
751,0.1793825577154954
752,0.010085478100522554
753,0.009832257235504373
754,0.009484598377748801
755,0.03582055502153835
756,0.014636046269240796
757,0.034856192027008896
758,0.020236670500234182
759,0.008923383123450283
760,0.014165550473961052
761,0.011636439197459022
762,0.02209435935935277
763,0.05791126681266811
764,0.008110214533493646
765,0.021235668079084596
766,0.06548535074886551
767,0.00834237374501536
768,0.06381528898108049
769,0.015705489466422456
770,0.09439643790767303
771,0.00964272962491649
772,0.20086971290522312
773,0.06799932457947669
774,0.013100616468684243
775,0.031433216508476476
776,0.01538209273848165
777,0.08669880027723813
778,0.013263959861881077
779,0.01705838547347654
780,0.37497577529541004
781,0.047411979139838516
782,0.0308833745836716
783,0.016403473028760062
784,0.054518939667908224
785,0.022416120416697407
786,0.07023852397039332
787,0.044273203385235445
788,0.0265173674806405
789,0.07973808456167854
790,0.1446573419777991
791,0.028105551392851216
792,0.31497185716534265
793,0.07315145650458248
794,0.024827268567180323
795,0.3252590672811743
796,0.007111410277568474
797,0.09417003397315372
798,0.02027381247718211
799,0.2564380577125296
800,0.026491979956867844
801,0.01464810175963716
802,0.018542295380299067
803,0.04048117900034287
804,0.013820270276847691
805,0.1807978637048694
806,0.02036485158436744
807,0.008493069777037293
808,0.0943922223662519
809,0.03948407834221834
810,0.04450994967340857
811,0.052227918665060505
812,0.021197456291253997
813,0.025439327776003925
814,0.014001430989152255
815,0.06244318528199879
816,0.03852788818882097
817,0.008264033119688959
818,0.019177928670952894
819,0.013135537851477528
820,0.04111060481908274
821,0.018864481716708226
822,0.17464105374755065
823,0.013528092717730011
824,0.01909841815368485
825,0.013961562540727243
826,0.018516900286313868
827,0.04137007719923178
828,0.014256677856950917
829,0.016259259659457796
830,0.017802241389833086
831,0.11711927128010655
832,0.03080989045338244
833,0.12060108341606171
834,0.012841607794706245
835,0.056354013769220744
836,0.022771595500997603
837,0.15032674672905996
838,0.02393881451950229
839,0.09799825707080977
840,0.28896314121288935
841,0.11535900590227617
842,0.03319617931179503
843,0.07717234457688915
844,0.053758979896925754
845,0.5787305787348946
846,0.6612733394485742
847,0.016239390253611437
848,0.010744211990526917
849,0.17469770084847394
850,0.02357648367573512
851,0.041525152263963944
852,0.009617910803145708
853,0.07849459318743135
854,0.019912624162774055
855,0.004633115313871343
856,0.02326636338427675
857,0.0306654432747872
858,0.04450403832362178
859,0.014118813209620417
860,0.08322765958784492
861,0.3341677383137909
862,0.008476469168871648
863,0.010469577632735117
864,0.0129269745519952
865,0.01725778880044593
866,0.012020902119717703
867,0.008020384809183006
868,0.06079431330706726
869,0.03730818773696268
870,0.006091559182821211
871,0.018408134544261563
872,0.02674062753712375
873,0.009603492052772738
874,0.007696625329831963
875,0.008898850796485835
876,0.03072331687580195
877,0.01443513870674783
878,0.024229762540961694
879,0.007766457951077631
880,0.021518424227834645
881,0.01699759440888954
882,0.06650719929123514
883,0.05354461872661095
884,0.05221857478176549
885,0.008747293822583914
886,0.016312532070575213
887,0.04977483864054202
888,0.5069821255985621
889,0.024355646203357624
890,0.04150656870313621
891,0.011021832841855624
892,0.011332721510101753
893,0.5206064193228442
894,0.7433177097697236
895,0.015378981879484157
896,0.020392697805412884
897,0.010673745375268134
898,0.008903336152147093
899,0.018447077121206478
900,0.007012408092092002
901,0.02903909546870986
902,0.03196034454021651
903,0.012702850507725431
904,0.009700420683418021
905,0.008878057393669059
906,0.024895989920371318
907,0.07935357401176336
908,0.18097108494102096
909,0.06230180595835607
910,0.018298901760653512
911,0.015842539265698573
912,0.04272823141066643
913,0.008895964648117875
914,0.01829716347626739
915,0.045100622910778855
916,0.02620064611588782
917,0.026520732204331016
918,0.014216291655984719
919,0.018856686999647234
920,0.016789775386177572
921,0.040953649439631444
922,0.11184570753215699
923,0.11701302707405191
924,0.012530166334213878
925,0.011735263514554558
926,0.06550906938231368
927,0.043020906037261525
928,0.020066251281564876
929,0.044289575905217766
930,0.189641231283596
931,0.15201391267742642
932,0.023717024264764356
933,0.02150754128960502
934,0.04611778578070488
935,0.008361469368543178
936,0.008064486144117044
937,0.014935391608142166
938,0.014312692720035044
939,0.03371212901155102
940,0.006781004360519007
941,0.07854457114060887
942,0.0072838816649575975
943,0.03699032125827107
944,0.144386851779074
945,0.017163082568557947
946,0.013495937037448297
947,0.03418827724303145
948,0.016884483803761608
949,0.02274322021511118
950,0.02208254900542124
951,0.011497897464015904
952,0.12108040992426918
953,0.04891388382809896
954,0.016590624862711283
955,0.12406598700830124
956,0.04924508447004627
957,0.01536830498509058
958,0.022708048540588718
959,0.016147299340180752
960,0.009311182393397772
961,0.012766048659310567
962,0.01827027504945259
963,0.009009863036987479
964,0.018096226962138844
965,0.02808966765187819
966,0.03439038885212963
967,0.044483882650172786
968,0.0495637074217581
969,0.23632618719540358
970,0.1520509824785136
971,0.011531330506984589
972,0.34566759768817135
973,0.01619537721222842
974,0.06630069553757376
975,0.009463070413667774
976,0.010538053415891124
977,0.07532632345770093
978,0.0351545130514074
979,0.04683057278712795
980,0.6122436429788636
981,0.009383922729126137
982,0.00919779593257962
983,0.016812331631656848
984,0.009210921331888208
985,0.04039937667870342
986,0.3039049529510634
987,0.007474629813183465
988,0.014147528109105632
989,0.014623486235937233
990,0.016878943539051255
991,0.020137130743163804
992,0.007875120705975507
993,0.012013935598854832
994,0.031270554108214395
995,0.008759186912020912
996,0.36711624052543207
997,0.012589812598979493
998,0.02405916163976499
999,0.014949537927512238
1000,0.013911935629163786
1001,0.007998249665345932
1002,0.05224236329254596
1003,0.023312194070486677
1004,0.021987142209631
1005,0.04690665112887009
1006,0.013546692497873289
1007,0.04983912422355475
1008,0.011517628216093602
1009,0.0158534116012926
1010,0.011847816458730258
1011,0.018809878611305095
1012,0.014506807333856698
1013,0.018230336638089078
1014,0.08331333983203494
1015,0.026246763794640214
1016,0.1590527654266876
1017,0.006875404657205239
1018,0.2749546480822469
1019,0.028270479447240468
1020,0.010977643298012187
1021,0.017253888814367773
1022,0.03690982764140578
1023,0.022305557410123134
1024,0.20933473961937693
1025,0.020835333221230625
1026,0.013633719484589114
1027,0.023828894305590147
1028,0.01684547500640905
1029,0.007832832219482083
1030,0.01723017081785865
1031,0.010687530688385046
1032,0.025737556327252165
1033,0.011373823653409009
1034,0.022944707997505278
1035,0.009333093446036642
1036,0.01739171341343389
1037,0.026131444246570858
1038,0.010383668240594703
1039,0.01667758773832227
1040,0.008853799742573767
1041,0.06699713980515135
1042,0.3031782030985522
1043,0.01658589918751907
1044,0.048635586377056006
1045,0.02227960638277746
1046,0.016942287526801287
1047,0.014035447838506238
1048,0.02016684929534125
1049,0.016323130325852843
1050,0.013841567885998501
1051,0.01715408231165008
1052,0.04128843688133495
1053,0.1768892051638717
1054,0.011445735938640027
1055,0.08551648919014002
1056,0.014640877199316992
1057,0.009626071312117838
1058,0.021256521869315502
1059,0.07526207387895774
1060,0.04436623572659245
1061,0.04850851366383467
1062,0.0455738758591127
1063,0.012134559583452696
1064,0.022735205789443633
1065,0.10417854361342693
1066,0.04885267049863569
1067,0.020655070595720644
1068,0.009573762864070618
1069,0.01584382225575075
1070,0.01342954903495451
1071,0.017967670401360436
1072,0.056409266186403226
1073,0.2623458180995674
1074,0.02188496068490945
1075,0.026898637645668095
1076,0.08695854159678543
1077,0.03214722553758015
1078,0.013830333567151474
1079,0.1226098564346024
1080,0.03957145186101064
1081,0.03986622497839888
1082,0.1332110751065161
1083,0.018620574754552893
1084,0.06260579661958621
1085,0.02628005747745596
1086,0.016865694150942547
1087,0.020479965458208575
1088,0.08984807461238141
1089,0.28611860774799364
1090,0.012529780914401953
1091,0.010296917874997761
1092,0.011358885534408242
1093,0.052808834920933315
1094,0.011660802612535734
1095,0.08136188881274314
1096,0.050580398185011505
1097,0.025233921239839304
1098,0.06900488792012427
1099,0.10774873641969646
1100,0.04618849294508497
1101,0.020924120308695993
1102,0.01624447559436436
1103,0.0241581850060532
1104,0.013063579460295266
1105,0.038208673292446364
1106,0.05023853354816337
1107,0.023482212870940992
1108,0.11621006489249482
1109,0.08390789113555411
1110,0.017206482300025003
1111,0.021891289230115456
1112,0.017239542981317475
1113,0.016197566865139453
1114,0.02076373613928322
1115,0.015600399691469343
1116,0.019136008335230388
1117,0.09647036956315683
1118,0.24625063423111881
1119,0.020252141994670445
1120,0.030474068287420837
1121,0.030722704577160385
1122,0.008787656820599048
1123,0.02370249259148017
1124,0.16809256550927104
1125,0.025689257479994402
1126,0.09297917117917794
1127,0.017454339011319032
1128,0.25291182240857313
1129,0.018985902293809764
1130,0.024726043132389786
1131,0.016269109431130312
1132,0.6171111776622787
1133,0.00955603209900535
1134,0.07986690076610868
1135,0.2187319335970363
1136,0.03626187385203788
1137,0.012563499732079814
1138,0.01703013423558703
1139,0.017343095931539605
1140,0.015951081942091803
1141,0.025716454011628483
1142,0.013639820892066638
1143,0.13056993497759242
1144,0.22221768959121307
1145,0.04509791832008872
1146,0.031441131538828146
1147,0.06390934836340068
1148,0.019024501058705436
1149,0.03991204817097115
1150,0.011840775804008134
1151,0.017912171851702217
1152,0.07173103523206274
1153,0.008228184869284757
1154,0.01677338875280426
1155,0.1160017217507257
1156,0.01811435819001455
1157,0.5590081794222629
1158,0.7078614524514569
1159,0.04605288621618992
1160,0.009570909454632225
1161,0.2487761352907777
1162,0.037651927618382305
1163,0.03189395223163275
1164,0.04640617566008874
1165,0.06305696141182274
1166,0.03774812802487697
1167,0.5969533513526334
1168,0.009830573642563963
1169,0.03804118248380973
1170,0.023943841414117085
1171,0.42709455124459716
1172,0.021695546176637714
1173,0.0187053544587393
1174,0.01879314018045871
1175,0.04093818355012366
1176,0.5985286036346587
1177,0.6077240739642726
1178,0.21944768398922082
1179,0.018399295767523628
1180,0.12218500448724662
1181,0.506712256652706
1182,0.031224423269503438
1183,0.04201927060926671
1184,0.26540728250456974
1185,0.03383531811661419
1186,0.10033852763358728
1187,0.06925518709565295
1188,0.705365964092982
1189,0.04824144320146079
1190,0.008064388000867395
1191,0.49085420797645524
1192,0.008872790955635016
1193,0.5929027311869766
1194,0.026245170582526667
1195,0.10216510456866656
1196,0.008121482491913454
1197,0.011143625640078796
1198,0.01281554389215739
1199,0.058839541719226
1200,0.06489222776025204
1201,0.04648216170542846
1202,0.014973290622692302
1203,0.009514945880643938
1204,0.010509143286803942
1205,0.02118403193163866
1206,0.011994621743226607
1207,0.6598924081904857
1208,0.046366433413637095
1209,0.10608935898106768
1210,0.020389874518042583
1211,0.07813496288590181
1212,0.030490947610040314
1213,0.008676767325784011
1214,0.009367759577856497
1215,0.7440069072284137
1216,0.027699308460833558
1217,0.06835396148457518
1218,0.010882950207827417
1219,0.06773651481096109
1220,0.015020509824543504
1221,0.037072305761173194
1222,0.03768244509659741
1223,0.1269228897209666
1224,0.009713766068842776
1225,0.05670194375788558
1226,0.02372516879290084
1227,0.009983410058369892
1228,0.04911446565315258
1229,0.26990007090292834
1230,0.4511542618020125
1231,0.02249194262655213
1232,0.10449724536119308
1233,0.017065743234680995
1234,0.9200647466243872
1235,0.8916253041934707
1236,0.00908098275933593
1237,0.05153130645864123
1238,0.5379203922112822
1239,0.05690476603976412
1240,0.02576989720774774
1241,0.009824515913960316
1242,0.02686742391271634
1243,0.013397384463091185
1244,0.02841553244825743
1245,0.043308524763273626
1246,0.10521820887263038
1247,0.025415542974859883
1248,0.0075947444045473345
1249,0.08148736813623542
