iter	RMSE
155	0.03705459823
156	0.03689306878
157	0.03672309621
158	0.03652940159
159	0.03627634834
160	0.0360456239
161	0.03582830076
162	0.03557268515
163	0.03543977585
164	0.03523081651
165	0.03508881827
166	0.03497249976
167	0.03476320145
168	0.03458659627
169	0.03449467231
170	0.03439167338
171	0.03423537477
172	0.03403230765
173	0.03395357351
174	0.03382654446
175	0.03364737388
176	0.03347904506
177	0.03338284834
178	0.03314754848
179	0.03296897427
180	0.03278333511
181	0.03254381212
182	0.03236208051
183	0.03217432947
184	0.032027
185	0.03192295099
186	0.03182417535
187	0.03167363386
188	0.0315981056
189	0.0314261014
190	0.0312714067
191	0.0312039667
192	0.0310328605
193	0.0309432564
194	0.03077868776
195	0.0306260548
196	0.03056058738
197	0.03040603262
198	0.03025751919
199	0.03010337538
200	0.02996270972
201	0.02982333846
202	0.02966570889
203	0.02951778512
204	0.02935488543
205	0.02932184479
206	0.02914873188
207	0.02899904515
208	0.02886943788
209	0.02870340408
210	0.02862336012
211	0.028533031
212	0.02837281672
213	0.02829621901
214	0.02820925113
215	0.02809365461
216	0.02796385826
217	0.02784546181
218	0.02771171013
219	0.02760680468
220	0.02751417959
221	0.02736910812
222	0.02732731228
223	0.02722152388
224	0.02711471335
225	0.02702617654
226	0.02691186029
227	0.02681206821
228	0.02670230124
229	0.02660853448
230	0.02650088459
231	0.02642001898
232	0.02631740065
233	0.02624512206
234	0.02615507264
235	0.0261076003
236	0.0259954477
237	0.02590621895
238	0.02582342025
239	0.02569548291
240	0.02558883781
241	0.02550202775
242	0.0253957604
243	0.02528138616
244	0.02517182519
245	0.02506972521
246	0.02498930923
247	0.02490097132
248	0.02481417864
249	0.02473996304
250	0.02465787929
251	0.02459333649
252	0.02452052707
253	0.024449081
254	0.02431899739
255	0.02425108641
256	0.02417514416
257	0.02408039761
258	0.02397990124
259	0.02389569158
260	0.02384677323
261	0.02377337923
262	0.0236768332
263	0.02358805466
264	0.02350939916
265	0.02342733581
266	0.02338489945
267	0.02328342383
268	0.02319893718
269	0.02314220386
270	0.02311015843
271	0.023022828
272	0.02291514328
273	0.02282704124
274	0.02277771958
275	0.02269258013
276	0.0226124397
277	0.02254413009
278	0.02244075734
279	0.02234227842
280	0.02231468023
281	0.02223368614
282	0.02214751896
283	0.02208848731
284	0.02201276628
285	0.02196110608
286	0.02190421423
287	0.0218540523
288	0.02181836435
289	0.0217399594
290	0.02167437389
291	0.0216211826
292	0.0215174149
293	0.02143322789
294	0.02135482033
295	0.02131218869
296	0.02127243175
297	0.02122746016
298	0.02116489508
299	0.02112644111
300	0.02102691217
301	0.02097673326
302	0.02093249456
303	0.02086591864
304	0.02079258759
305	0.02075055145
306	0.02069091231
307	0.02067701827
308	0.02060879707
309	0.02054291312
310	0.02050123359
311	0.02046257757
312	0.02041388078
313	0.02037147073
314	0.02031569118
315	0.02025033874
316	0.02023420753
317	0.02019070756
318	0.02017625841
319	0.02011581365
320	0.02009524848
321	0.02002093842
322	0.02000015907
323	0.01998349218
324	0.01996239697
325	0.01989199881
326	0.01982107115
327	0.01980004336
328	0.01976687213
329	0.01975136005
330	0.01969441111
331	0.01964058456
332	0.01955799444
333	0.01945866951
334	0.01940468691
335	0.01930892759
336	0.01928619853
337	0.01922711171
338	0.01919159694
339	0.0191809695
340	0.01915135355
341	0.01912027781
342	0.01906003753
343	0.0190232736
344	0.01896747396
345	0.01891282169
346	0.01885879425
347	0.01881473197
348	0.01877659644
349	0.01876827761
350	0.01870779464
351	0.01865554165
352	0.01855003919
353	0.01853209907
354	0.01850658624
355	0.01844148037
356	0.01840259842
357	0.01830077862
358	0.01828433771
359	0.01820540902
360	0.01813702812
361	0.01803092405
362	0.01794337807
363	0.01792251146
364	0.01788206411
365	0.01780741407
366	0.01772947098
367	0.0177196352
368	0.01768293914
369	0.01763053209
370	0.01755070405
371	0.01750721533
372	0.01747141677
373	0.01743072414
374	0.01739396287
375	0.01736330269
376	0.01728815352
377	0.01726551549
378	0.01724105796
379	0.0172078401
380	0.01716002597
381	0.01714229654
382	0.01712304712
383	0.01704640968
384	0.01700500228
385	0.01698534156
386	0.01693356397
387	0.01691882927
388	0.01683771741
389	0.01677886551
390	0.01671414184
391	0.01669508453
392	0.01663691825
393	0.01661818575
394	0.01661078932
395	0.01655565641
396	0.01652459045
397	0.01649257977
398	0.01646937907
399	0.01642866026
400	0.0164199221
401	0.01637839491
402	0.01631332155
403	0.01626460174
404	0.01624293726
405	0.01617252462
406	0.01614152604
407	0.01609613968
408	0.01608779681
409	0.01606604331
410	0.01603566957
411	0.01600264678
412	0.01597155531
413	0.01594147663
414	0.01589127841
415	0.01587112478
416	0.0158331982
417	0.01574768079
418	0.01572727813
419	0.01570662903
420	0.0156823272
421	0.01563437462
422	0.01557879506
423	0.01554241525
424	0.01552595186
425	0.01551359722
426	0.01549320602
427	0.01547702451
428	0.01544853681
429	0.01543560185
430	0.01538946982
431	0.01536110136
432	0.01534233611
433	0.01530513628
434	0.0152470734
435	0.01522024579
436	0.01521026516
437	0.01514308999
438	0.01512322226
439	0.01507001407
440	0.01506480652
441	0.01504580062
442	0.01502632168
443	0.01500608477
444	0.01499348195
445	0.01496377322
446	0.0149462705
447	0.01491274146
448	0.01489664743
449	0.01486698293
450	0.01483383983
451	0.01480876923
452	0.01478328516
453	0.01476617929
454	0.01474475072
455	0.01472901238
456	0.01471328302
457	0.01466723706
458	0.01464046744
459	0.01460911404
460	0.01459497358
461	0.01454022997
462	0.01452781607
463	0.01449895369
464	0.014482982
465	0.01442714461
466	0.01441690702
467	0.01438574174
468	0.0143727743
469	0.01430433017
470	0.01426168059
471	0.01422561106
472	0.01421872282
473	0.01418840316
474	0.01416118557
475	0.01412660613
476	0.01406833529
477	0.01404411308
478	0.01401074374
479	0.01399571032
480	0.01396468994
481	0.01394127556
482	0.01388920478
483	0.01385763078
484	0.01384309368
485	0.01381606669
486	0.01379853447
487	0.0137552918
488	0.01373069516
489	0.01370094011
490	0.01367128549
491	0.01365259154
492	0.01363353824
493	0.01360822068
494	0.0135806214
495	0.01356672165
496	0.0135506801
497	0.01353559525
498	0.01350809076
499	0.01348708049
500	0.01343766648
501	0.01341175825
502	0.0133791811
503	0.01335551061
504	0.01334110407
505	0.01332198894
506	0.01330908796
507	0.01329339611
508	0.01328056925
509	0.013232511
510	0.01321908612
511	0.01316585716
512	0.01314351414
513	0.01310951966
514	0.01308223107
515	0.01304460391
516	0.01299098161
517	0.01297856343
518	0.01295369261
519	0.01291766608
520	0.01289621734
521	0.0128811244
522	0.01286340559
523	0.01284886832
524	0.01283736876
525	0.01281146664
526	0.0128044487
527	0.01277541802
528	0.01275258864
529	0.01270341115
530	0.01267984032
531	0.01266623427
532	0.01265921662
533	0.01264447478
534	0.01263450323
535	0.01261392117
536	0.01259683929
537	0.01255053655
538	0.01253560313
539	0.01251885315
540	0.01250202575
541	0.0124719087
542	0.01243205377
543	0.01240141644
544	0.01238093961
545	0.01233905729
546	0.01231605493
547	0.01230394111
548	0.01227957006
549	0.01226822624
550	0.01226043346
551	0.01223978458
552	0.01220250667
553	0.01218016345
554	0.01214372186
555	0.01211976467
556	0.01208686888
557	0.01204694394
558	0.01202507448
559	0.01201547498
560	0.01199846556
561	0.01198067588
562	0.01196326204
563	0.011929381
564	0.01190289464
565	0.01186609767
566	0.01185022235
567	0.01184229113
568	0.01182941265
569	0.01181174603
570	0.01177025648
571	0.01175339072
572	0.01172377049
573	0.01171472134
574	0.01170239669
575	0.01168856025
576	0.0116656301
577	0.01164710073
578	0.01164316993
579	0.01162370653
580	0.01159737549
581	0.01159068313
582	0.01155452743
583	0.01154126488
584	0.01152316015
585	0.01149767185
586	0.01148138814
587	0.01146399009
588	0.0114473839
589	0.01143801798
590	0.01143154223
591	0.0114227051
592	0.01140301499
593	0.01138743112
594	0.01134991376
595	0.01130239128
596	0.01128570611
597	0.01126308788
598	0.01125122317
599	0.01123891953
600	0.01122573356
601	0.01120625663
602	0.01118870662
603	0.01117623958
604	0.01116626396
605	0.01114642354
606	0.01113919106
607	0.0111236459
608	0.01109560676
609	0.01107903009
610	0.01104126227
611	0.0110245116
612	0.01101454259
613	0.0109762818
614	0.01096259786
615	0.01094964175
616	0.01092769626
617	0.01089303815
618	0.01086644812
619	0.01083386347
620	0.01081781171
621	0.01079980851
622	0.01077556632
623	0.01075538489
624	0.01074090165
625	0.01072651464
626	0.01071380746
627	0.01070501389
628	0.010674657
629	0.01064678282
630	0.01062722954
631	0.01060888389
632	0.01059499124
633	0.01057799867
634	0.01055684999
635	0.01054629578
636	0.01053063226
637	0.01050670103
638	0.01048812387
639	0.01046580171
640	0.01045422321
641	0.01044540101
642	0.01042831415
643	0.01040635791
644	0.01038447795
645	0.0103597389
646	0.01034849013
647	0.01034634196
648	0.01032439397
649	0.01029494017
650	0.01026225792
651	0.01022793393
652	0.01021576752
653	0.01019637715
654	0.0101944602
655	0.01018931155
656	0.01017685166
657	0.01016762289
658	0.01015741871
659	0.01014402201
660	0.01012325935
661	0.01010173819
662	0.01007846459
663	0.01007624985
664	0.01005907329
665	0.01003685731
666	0.01001462359
667	0.01000410121
668	0.009987695355
669	0.009974722376
670	0.009948045825
671	0.00993454634
672	0.00992003765
673	0.009913268612
674	0.009907841643
675	0.009898973036
676	0.009891815748
677	0.009878148296
678	0.009867165507
679	0.009856554943
680	0.009849343697
681	0.009832121486
682	0.009827413312
683	0.009808763291
684	0.009799975323
685	0.009778476531
686	0.009770760929
687	0.009764337728
688	0.009737586722
689	0.009716027383
690	0.009708991896
691	0.009690889811
692	0.009682137839
693	0.009674241904
694	0.009661239828
695	0.009652884085
696	0.009644206775
697	0.009635235091
698	0.009625590735
699	0.009614540736
700	0.009605380759
701	0.009579391641
702	0.009552997819
703	0.00954498755
704	0.009536081068
705	0.009522535946
706	0.009491489691
707	0.009475831364
708	0.009469741258
709	0.009461583309
710	0.009442877647
711	0.009422986799
712	0.009416491114
713	0.009402195583
714	0.009384134029
715	0.009358766194
716	0.009340713189
717	0.00933033672
718	0.009307376263
719	0.00929053519
720	0.00928701753
721	0.009276125386
722	0.009271230278
723	0.009251588049
724	0.009242414838
725	0.009229619658
726	0.009209169351
727	0.009195714892
728	0.009179231251
729	0.009168367214
730	0.009164025092
731	0.009158287429
732	0.009154111194
733	0.009142395013
734	0.009132712543
735	0.009126516344
736	0.009096756115
737	0.009087999593
738	0.009071455342
739	0.009056565294
740	0.009043588171
741	0.009029222518
742	0.009026526442
743	0.009006663555
744	0.008971216766
745	0.008960119254
746	0.008950230891
747	0.008946196893
748	0.008937143284
749	0.008930686774
750	0.008913943295
751	0.008902920131
752	0.008900577781
753	0.008885582651
754	0.008879164524
755	0.008868064675
756	0.008862292434
757	0.00885784211
758	0.008824776416
759	0.008807560058
760	0.008789420187
761	0.008780801718
762	0.00876089344
763	0.00874098376
764	0.008732124126
765	0.008719746326
766	0.008705853996
767	0.008701530024
768	0.008690532909
769	0.008668759346
770	0.008661665346
771	0.008647504889
772	0.008620025506
773	0.008613406959
774	0.008603040845
775	0.008593930948
776	0.008587542203
777	0.008580678004
778	0.00857237759
779	0.008565120918
780	0.008553547262
781	0.008523187812
782	0.008513650231
783	0.008508196005
784	0.008495524784
785	0.008485367406
786	0.00847816781
787	0.008460411526
788	0.008447620398
789	0.008441902888
790	0.00841172302
791	0.008406814736
792	0.008387783676
793	0.008375641791
794	0.008372631759
795	0.008363447053
796	0.008352257193
797	0.00834548771
798	0.008334975912
799	0.008323211578
800	0.008306363457
801	0.008299365553
802	0.008292597352
803	0.008281344346
804	0.008269446218
805	0.00825814026
806	0.008237088074
807	0.008221148348
808	0.008207463713
809	0.008206460634
810	0.008202244634
811	0.008196040664
812	0.008194731085
813	0.00818700691
814	0.008173449646
815	0.008165113569
816	0.008159883524
817	0.008151311647
818	0.008141735589
819	0.008129685859
820	0.008114129738
821	0.008107590509
822	0.008093351986
823	0.008082827023
824	0.008061587562
825	0.008057835011
826	0.008055959122
827	0.008045631587
828	0.008040821825
829	0.008029336187
830	0.008026290022
831	0.008008638696
832	0.008005692018
833	0.007998750997
834	0.00798698157
835	0.007981991291
836	0.007969046307
837	0.007952135369
838	0.007946596809
839	0.00794258751
840	0.007938897818
841	0.007922456564
842	0.007916162486
843	0.007905607714
844	0.007878153123
845	0.007867574814
846	0.00785864095
847	0.007851007175
848	0.007835551518
849	0.007819659688
850	0.007818404271
851	0.00781739741
852	0.007806220727
853	0.007792202815
854	0.007780943473
855	0.007769832628
856	0.007750294752
857	0.007743579369
858	0.00772050866
859	0.007708317574
860	0.007703440276
861	0.007701517789
862	0.007691663212
863	0.00768351505
864	0.007676404108
865	0.007668059347
866	0.007654642553
867	0.007644611271
868	0.007637827943
869	0.007627162057
870	0.007622760193
871	0.007602935311
872	0.007588704666
873	0.007586219803
874	0.007578602165
875	0.007573915428
876	0.007563667823
877	0.007562583672
878	0.007553753126
879	0.007542318349
880	0.007537016645
881	0.007535746234
882	0.007517400997
883	0.007510707711
884	0.007502492356
885	0.007497199669
886	0.007495304429
887	0.007482183455
888	0.007473395633
889	0.007466231332
890	0.007445566472
891	0.007431731295
892	0.007423152327
893	0.007417566027
894	0.007404136926
895	0.00740177351
896	0.007394845377
897	0.007387052551
898	0.00736945586
899	0.007349607112
900	0.007347721637
901	0.007341290971
902	0.007331058238
903	0.007324743509
904	0.007316096048
905	0.007305253108
906	0.00730209374
907	0.00729374612
908	0.00727910169
909	0.007271807814
910	0.007268249019
911	0.007266114158
912	0.007255762343
913	0.007247573846
914	0.007235283993
915	0.00722402098
916	0.007200496864
917	0.007195026519
918	0.007186748983
919	0.007177751289
920	0.007161970744
921	0.007146153929
922	0.007136176231
923	0.007131568641
924	0.00712822855
925	0.007120616408
926	0.00711823823
927	0.007107374318
928	0.007093707003
929	0.007089317719
930	0.007084909811
931	0.007074391604
932	0.007062360784
933	0.007040433465
934	0.007030114679
935	0.007028469032
936	0.007024145129
937	0.007021893487
938	0.007013092442
939	0.007004344916
940	0.006981094319
941	0.006966804814
942	0.006954200604
943	0.006948476777
944	0.006947240814
945	0.006945608416
946	0.006934458482
947	0.006931264753
948	0.006926160934
949	0.006917955573
950	0.006898803588
951	0.006890318703
952	0.006879053934
953	0.006869510506
954	0.006859427859
955	0.006847241783
956	0.006829063893
957	0.006799036949
958	0.006786076276
959	0.006782685385
960	0.006769804248
961	0.006764061005
962	0.006759790716
963	0.006750905388
964	0.006747134884
965	0.006741857053
966	0.006729995171
967	0.006721852266
968	0.006720361968
969	0.00671703832
970	0.006712353838
971	0.006710396743
972	0.006708317146
973	0.006702429331
974	0.00668184711
975	0.006671248267
976	0.006669505024
977	0.006663490265
978	0.006654351317
979	0.006643324325
980	0.006632946692
981	0.006622338627
982	0.006614765783
983	0.006604766419
984	0.006592198092
985	0.006579526724
986	0.006576493178
987	0.006575323093
988	0.006557596506
989	0.006541690266
990	0.006538307143
991	0.00652121335
992	0.006519185628
993	0.006512739692
994	0.006509648948
995	0.006503166442
996	0.006499633557
997	0.006495441139
998	0.006488826835
999	0.006474276958
