ID,PredictedProb
598,0.7386183914020698
599,0.9232123552883893
603,0.8003627923709978
604,0.6324789230106379
606,0.9892573791026438
607,0.6188430523403659
609,0.6646848960979803
614,0.8714511897596957
615,0.925467819787517
616,0.563728657917984
617,0.8675809569199863
618,0.8662583044004112
619,0.8179419715415062
620,0.4885299570028649
623,0.7420598183117727
625,0.8641048576628545
626,0.8333350866736979
627,0.9337409692660643
632,0.9934254788805101
633,0.5477467851682006
634,0.9055523877445216
635,0.736788516591872
636,0.8607778866168986
637,0.9285811460876069
638,0.7196427544761148
639,0.9553642614607949
642,0.5592865845860656
643,0.9782314763907407
644,0.9938505394431194
645,0.2672009678770669
646,0.8443612150617971
650,0.9907184816847492
653,0.7090559394127015
654,0.4173321732605636
655,0.6608934243191057
656,0.8516324475873384
657,0.8442318554313402
658,0.6728485142673286
660,0.5684000786478421
661,0.7718227109100854
668,0.9246447758004337
669,0.7023326714193598
671,0.591490828830259
672,0.764710120890653
676,0.9501815762565425
678,0.9219026305152067
680,0.684881413037899
682,0.979597258028036
684,0.8124842599062229
685,0.6786432176882919
686,0.604688440298314
687,0.6712057365997853
694,0.13138363433626657
696,0.5097457634414081
697,0.8048053489205793
699,0.582181635842717
702,0.9952532545950995
707,0.9026910221970981
708,0.964415241819285
712,0.9597249498825222
717,0.9570773727790332
718,0.9521575907622579
720,0.49753743505718845
721,0.8641005607406763
723,0.9422003852189468
724,0.6648655425536676
727,0.6101282650296569
728,0.2093866672477903
731,0.9623836829492493
733,0.9098393183459813
735,0.8699181216745994
737,0.85600164908812
738,0.7913237436738488
740,0.5969115899158816
742,0.9810766126886936
743,0.5835584398228979
745,0.6304561663142276
746,0.8826865358724137
747,0.6569897566581306
748,0.9988435382511306
749,0.9220648182771489
750,0.9637179742980858
753,0.7169441507611145
755,0.7436339162630942
756,0.9080733696032383
758,0.5495420371317015
760,0.7926337295240798
762,0.7990961679167895
763,0.8775940586591857
765,0.9639805089939526
767,0.9175003105467441
768,0.9677824542450706
770,0.12043975332718444
772,0.7514850392360477
773,0.9075520224551733
774,0.8818588495649015
775,0.3840338835769101
777,0.34280248460189916
778,0.9143419086054734
780,0.2291998644871321
782,0.894381238318786
783,0.9938512382650083
786,0.4977199103851704
787,0.9306188811128571
788,0.7843957670716837
789,0.7251268682734073
790,0.6270655491459713
793,0.7555007992557514
795,0.8488576754435336
807,0.8488744355698067
809,0.8174370773939656
810,0.5897429205606611
811,0.8392772994633726
813,0.17162067319386415
815,0.8777022392490714
816,0.6895963967978392
821,0.8861591243914007
823,0.9913241588635645
825,0.9641780224158157
826,0.867608053908283
827,0.9301028016297104
832,0.9797213128804734
833,0.7246735626966493
834,0.7669621811969674
837,0.8720747927452946
838,0.9900509538627196
839,0.08658598100992848
843,0.6257674315920725
844,0.8103134059217981
845,0.5821079107339562
846,0.7001801693643684
848,0.956035874285555
850,0.7014775654493157
851,0.8854669262168398
852,0.6363846363896292
855,0.7911615199893085
856,0.968900864986018
861,0.7596665379392055
862,0.8592892007344671
863,0.9299559890531892
864,0.770367017510109
865,0.911949679162237
867,0.6790399669283356
868,0.8888730468288957
869,0.9431649969430775
873,0.6360808420890779
875,0.6267617809608772
877,0.46481680865697156
879,0.7506305033635523
880,0.9770596128625689
881,0.849099790183921
882,0.7431903839202428
883,0.993773569817364
887,0.7398911996158382
888,0.6035111268223218
890,0.9709265394562508
897,0.7946610499803578
900,0.9283285619759845
902,0.6647986747183942
904,0.7697527003809765
906,0.6133273231304267
910,0.9263244166586188
913,0.8686073016005863
914,0.6727192699554834
915,0.4986565222081998
918,0.9360571640514531
920,0.9511686646022447
923,0.7985190648612724
926,0.8915589490968702
927,0.6215672950096613
929,0.7590180571891557
930,0.6984328216908859
931,0.9487535418829609
932,0.9197012831245194
933,0.8534782902867614
934,0.7674854760675325
936,0.6655568031129542
939,0.5955230289048983
941,0.9278249702350351
943,0.5684107013032395
947,0.5792060912021527
948,0.8288082501682956
949,0.9762004083795719
950,0.40911424256728546
951,0.7320651749166336
952,0.6380985281083604
953,0.9941434648184904
956,0.8308022341694696
961,0.5639259326583246
962,0.710886208841983
968,0.9632124338683989
971,0.9566968943613163
972,0.9812184139856126
977,0.9621922933839975
981,0.8553892312517042
985,0.9739155870584071
987,0.8521198249854766
989,0.9936026302122231
993,0.9446125949435005
994,0.5188052647035976
997,0.9668583859620498
998,0.5079111286609883
999,0.9168525044156272
1002,0.8783385464700004
1003,0.8356669482638855
1004,0.9922041052449785
1005,0.7411068911340006
1007,0.7019620276059225
1008,0.9516684395071572
1014,0.9919065560636892
1016,0.8802588373465647
1021,0.5858358795637856
1023,0.9804428123731856
1026,0.916595601026048
1028,0.8570420211111679
1029,0.6638904164540828
1030,0.6859142512206841
1031,0.7943147260884016
1032,0.8950856321521035
1033,0.984579490504943
1036,0.5986732807941374
1037,0.938348869817202
1039,0.8681244860974631
1046,0.9737741809977503
1047,0.9660498835703013
1049,0.9520724820705809
1055,0.8650027711288595
1057,0.4639175304285694
1059,0.7515095371147202
1060,0.5051496545146932
1062,0.14043316966269587
1063,0.8426837395363993
1066,0.8230106062754087
1067,0.9848175133668312
1068,0.45515236178277996
1070,0.9261043036268588
1071,0.759072453310612
1073,0.7989265286129005
1074,0.8027808960826462
1075,0.9651540722380506
1076,0.5780407202358464
1077,0.9454911874813652
1079,0.6372328143707409
1083,0.6582675355443067
1085,0.9361192101409227
1087,0.6027303847683955
1088,0.5012457193640492
1089,0.7059135600393373
1092,0.7995920590636604
1095,0.7766127314099136
1104,0.9745016960893681
1106,0.9852668691931932
1108,0.6537718624831811
1110,0.7027971188822209
1117,0.7436132563168375
1118,0.6916415340248621
1119,0.9544569978152357
1121,0.8319353474945785
1122,0.8317992211766648
1124,0.8337081739416164
1125,0.6303538534905967
1126,0.5439118915247273
1128,0.9389762148394986
1129,0.25628907004190654
1131,0.09621365015049502
1132,0.8465326851897483
1133,0.7576327446408095
1134,0.6251393250796058
1137,0.8252408743282791
1138,0.16136356129456417
1139,0.6791958816815789
1140,0.8009910914441988
1141,0.8592149868799794
1143,0.8759714069646352
1144,0.959353735672467
1145,0.7502656743883134
1146,0.8805235293396908
1147,0.7755784141409022
1149,0.8992849194026079
1151,0.7519121416822679
1154,0.7315378506241169
1156,0.5922827778676452
1158,0.7903713955839786
1165,0.8216401057481957
1166,0.5412694771742265
1167,0.6135795499913568
1168,0.8200144045841792
1169,0.6539464825931189
1171,0.5600384817539573
1173,0.438698131268698
1175,0.6128670371730042
1181,0.11245349322074176
1182,0.1517675510253382
1184,0.9250768248218327
1187,0.9070519935920088
1189,0.9664838106548223
1190,0.6951045510598222
1193,0.6170354804883265
1194,0.9883000337631656
1196,0.9341708191800386
1202,0.6409312958303394
1203,0.6239567605427645
1206,0.9270595042482148
1209,0.9594473333014103
1211,0.35187329889538516
1212,0.31116394578978285
1215,0.8193313485641683
1216,0.5450015662595151
1220,0.8184543642215963
1222,0.8993420387930451
1223,0.9281178601442762
1224,0.6209908249605006
1227,0.9768580110197168
1229,0.4427583098821117
1230,0.7589761357524408
1233,0.8163254206089801
1236,0.6405299526402758
1242,0.8888457378409179
1245,0.803851539495537
1246,0.991725019265321
1249,0.9469194922017633
1250,0.9395032796137139
1253,0.9719032543508398
1258,0.6356445262667518
1259,0.6639703003368664
1262,0.987653087390442
1263,0.921222942265147
1265,0.9723927701886014
1266,0.8934524262882997
1267,0.954281088518261
1268,0.8980786813900886
1269,0.7667381937576218
1270,0.7655141195244983
1271,0.9433833415113404
1272,0.9628288475214155
1276,0.971906816535595
1277,0.8176005298010123
1279,0.5683373679790785
1280,0.8556124258030169
1283,0.6247835453642607
1285,0.8670813935508697
1286,0.980853319400743
1290,0.8366946830390459
1293,0.6786873227662713
1295,0.6331798019927376
1297,0.915423279036196
1299,0.9341104427723023
1300,0.9780062155197933
1301,0.71174362236962
1302,0.9935549434074443
1303,0.9547793793521445
1304,0.7502114901159123
1305,0.6677411215031432
1306,0.7292278909995793
1307,0.672357118490027
1308,0.9941953171201204
1309,0.7345542901635838
1312,0.6707981414151348
1313,0.9136471951094788
1314,0.3888636334714504
1316,0.8783023581392079
1318,0.5783182931774332
1319,0.80696813641662
1320,0.8035160441267465
1322,0.9923930062496872
1323,0.3737090978607072
1325,0.6793428602090974
1329,0.4009402196064684
1330,0.7750164609911852
1334,0.3476373019499164
1337,0.9573433996340226
1340,0.6392811152848815
1341,0.8563797573747564
1342,0.5976438193728629
1347,0.5114824429504102
1349,0.15674934060249424
1350,0.7700973798967328
1355,0.5178355990219917
1356,0.6128536047345277
1357,0.2774113535236378
1358,0.7929578387767292
1359,0.8473612945742202
1361,0.24657050839858066
1363,0.5992754583347845
1366,0.7637998493674889
1367,0.942775462510747
1370,0.9554544304601142
1375,0.9350923218359567
1377,0.9377260442888511
1379,0.9427667573416292
1381,0.6855007815446441
1382,0.8147184743314411
1385,0.2762556520492122
1387,0.5873289418736113
1389,0.7882192056535418
1392,0.9123243394983978
1393,0.6197247847334353
1395,0.928869632386318
1396,0.7989030023780325
1399,0.04553669332696781
1400,0.0007212947611100304
1401,0.9302269767414371
1402,0.9900531908288148
1405,0.6097691126325967
1407,0.7003376017410256
1409,0.9633948560507837
1413,0.38498217714710403
1414,0.18931539959172983
1415,0.8678544024455586
1417,0.5695710171706869
1421,0.6863776056784067
1422,0.9409914104900055
1423,0.16997937471470828
1425,0.7880214667607787
1426,0.1326740024923173
1428,0.8899610778005039
1429,0.9804325326419276
1430,0.6206639972053956
1431,0.61761859600327
1433,0.9742875443356269
1435,0.9510402380607506
1436,0.8334106973959455
1438,0.8234992634130925
1439,0.9487238261342591
1442,0.9911010662303466
1448,0.6822186855067572
1449,0.6386439655324326
1451,0.5622460571568617
1453,0.9226536716774081
1455,0.926230128080697
1456,0.5966740477379634
1458,0.927547666803362
1459,0.9010789445279613
1463,0.9938597686551864
1466,0.6616606647708866
1468,0.9637182968233899
1471,0.6343605250776805
1472,0.9532067015943205
1473,0.6462623798996848
1474,0.9736727076675673
1476,0.6042790597534612
1477,0.7019045237786169
1478,0.7935258663682017
1479,0.751597062956459
1481,0.6111702518347658
1482,0.9768616895311466
1487,0.6935782745428946
1490,0.9130209660247486
1493,0.44831305353543477
1494,0.9570355728075468
1495,0.9385148864873176
1496,0.9608140123385641
1497,0.5781361579387998
1498,0.7806468916868
1499,0.8480947904447825
1500,0.7997531531817019
1505,0.8704712861672739
1507,0.7167966678290929
1508,0.6524341216998085
1510,0.8963947470777618
1511,0.7927471996621979
1513,0.17172071626713936
1514,0.7397653736175412
1518,0.9796179599381964
1519,0.46766342075849215
1520,0.7650326523731745
1522,0.9265981611934583
1523,0.8640772528699148
1524,0.6418655742783675
1527,0.9369893478348964
1528,0.7225842618762496
1529,0.7209315045758631
1530,0.895417165643188
1532,0.7507302363389137
1534,0.5753887913239047
1536,0.9525805032891129
1537,0.7133182338162586
1540,0.8428380260484095
1543,0.5776229469292421
1546,0.9763484374304823
1549,0.5949556744309179
1553,0.7246019536112805
1558,0.77565005691604
1560,0.9560616694326618
1561,0.7956002533137753
1562,0.402004704900983
1565,0.5179946636189329
1573,0.47679791910320607
1576,0.7469129357594452
1577,0.9855731077744242
1579,0.4429304625359864
1580,0.9630368793288648
1581,0.7782810727218346
1582,0.34656656969710264
1584,0.8420172066103428
1586,0.8623988110949855
1588,0.7116670686925177
1589,0.05434215462605912
1595,0.7076521717494257
1598,0.3321690035995517
1599,0.9871717987724711
1600,0.6249589449470926
1605,0.6258931377946255
1609,0.6936042981250553
1610,0.690322777056244
1615,0.9342833509554875
1617,0.9163393654320185
1619,0.8024439166041984
1621,0.9411707435388892
1622,0.7131990426361237
1628,0.8112492253563567
1629,0.9665699352080349
1630,0.6141310939455278
1631,0.4652366612995949
1633,0.8192739218678078
1636,0.8294669178515279
1637,0.7129827538643508
1638,0.7709332852736408
1643,0.9474700426848871
1644,0.8733524478374497
1645,0.9295919576572516
1646,0.6023340907399319
1647,0.7666566789105468
1648,0.7908649071043046
1650,0.6298224528462273
1651,0.8886735088978511
1652,0.946402587078955
1654,0.8222160591362512
1655,0.9878695174964572
1657,0.9784328853782139
1658,0.9824459025054499
1663,0.3484630789969086
1665,0.9657170730547988
1666,0.7391337312684882
1669,0.9751146091751381
1675,0.8657368695385439
1678,0.9126152358027799
1679,0.6520867817741637
1680,0.598051305706704
1681,0.7600787575639398
1684,0.9489319654277311
1687,0.1592190185041075
1688,0.8210062111370121
1692,0.8830793301401416
1694,0.7161225025861429
1695,0.11595091016719251
1696,0.9136781388515012
1697,0.4353076779284237
1698,0.6501120051822857
1699,0.96542184581723
1700,0.49614606692441365
1701,0.8780486063392208
1704,0.5060620232523333
1705,0.590945319352762
1706,0.7117181408266676
1708,0.9754640485547066
1709,0.7818783649917588
1712,0.6779377270614703
1713,0.8118009713710358
1715,0.5967236544213437
1718,0.9540339217725897
1720,0.7692643018460491
1721,0.8644089410548625
1724,0.9162868035892126
1725,0.8587041874252392
1726,0.14024515810344296
1728,0.7692527851371397
1729,0.9350281144637865
1738,0.790593391053202
1739,0.947056962126771
1741,0.777985482043997
1743,0.8926805382776142
1745,0.3999820077117864
1750,0.6715073562852771
1751,0.8677242952170598
1753,0.8309656634908565
1755,0.5009250640861694
1757,0.04550498445000205
1758,0.5669709093688202
1759,0.812420098731863
1762,0.7752375485533939
1763,0.6345303572725046
1767,0.9861157456921283
1769,0.6507593620535183
1770,0.9980772019107147
1778,0.9002549796439474
1781,0.9659875529509951
1784,0.9146546108274453
1786,0.659060632078817
1787,0.9260734093116099
1788,0.8762559086309303
1789,0.892402989619807
1790,0.5815428858717689
1794,0.06565530198152805
1795,0.8507854915915845
1797,0.9641553044113569
1801,0.8538308606509019
1802,0.8318437952101667
1809,0.9757260024384211
1810,0.9473112623880039
1811,0.779822834882162
1816,0.918757549695527
1817,0.9532611685249909
1818,0.6242018208815513
1820,0.5741733987744462
1821,0.5476044334407826
1822,0.11300438964840614
1823,0.9656562428604298
1829,0.9407081772782939
1833,0.8696332899797162
1834,0.9459665503667585
1836,0.7773561731634202
1837,0.9923766009638839
1839,0.8187273641995256
1842,0.3446979322088752
1845,0.970223473485661
1849,0.7255320807669396
1851,0.9656542166752432
1852,0.6411126225253287
1853,0.68038518835255
1855,0.8064937156275102
1856,0.8120881411997452
1857,0.923908849777213
1859,0.9218417776465576
1860,0.5130044892368881
1861,0.9759228802015504
1862,0.8718226757379552
1864,0.8223292673625352
1865,0.8277430842574309
1869,0.8447270758601656
1871,0.2851200915697743
1872,0.9875945815550169
1873,0.8635990791793879
1874,0.6924562380314693
1875,0.5465813229825884
1878,0.9385186543006658
1879,0.8466743929267979
1880,0.556631021313487
1882,0.9921934228047411
1887,0.918047238915369
1893,0.7234715830558137
1896,0.9504636962194668
1900,0.7270191301419441
1902,0.9319201309859368
1904,0.9794161488874771
1906,0.5569379472541193
1907,0.8711355894963059
1909,0.7759518957315396
1911,0.7222526799498361
1913,0.7525426244355746
1915,0.7956192246506687
1917,0.09520096034598104
1918,0.3487011510939247
1919,0.7339338988286651
1921,0.8120526364213554
1922,0.9772768030367531
1923,0.9089953222005136
1926,0.6259608051538215
1927,0.548854140149974
1928,0.9287600614769407
1929,0.9288393923309667
1931,0.2191822665626272
1932,0.8723862521008248
1938,0.9822088363102905
1940,0.5732208556434318
1941,0.8332977132707912
1942,0.8388571046235244
1944,0.708664057382386
1948,0.45681758860746974
1949,0.8861975890204177
1951,0.9130620025135676
1953,0.8633075396921103
1954,0.3776349498762887
1955,0.9811855495345645
1956,0.9572279134620026
1957,0.9771375759445704
1958,0.9854579080913459
1959,0.8876221319274362
1961,0.7959032717564842
1962,0.701616706837717
1965,0.8741607267443945
1969,0.9567611777606831
1971,0.6484229707278688
1978,0.9771824364055399
1982,0.943367186904652
1984,0.6522785179611225
1985,0.8776659553539413
1986,0.7362774612655671
1987,0.712869106239367
1988,0.5952755891950114
1989,0.786933943559331
1990,0.7072593697576612
1991,0.9735384205587474
1993,0.9353327165583378
1994,0.5843320290628979
1999,0.738838519732421
2000,0.7709041022391437
2001,0.530168311087443
2002,0.9877571741960485
2003,0.5420268891021898
2004,0.5403872218716487
2008,0.9696034027464661
2011,0.7968300591578862
2013,0.8874521847393356
2017,0.9560457760474252
2020,0.8763970066752184
2021,0.9914236802938163
2024,0.9097015946291525
2026,0.5132748112022831
2031,0.8818845249581508
2035,0.6622792302000186
2039,0.9881959486964716
2040,0.846095063752661
2044,0.6963190203825104
2045,0.9158170575983238
2046,0.815417832438731
2047,0.7221386928549907
2048,0.2616788381797749
2052,0.8016001271412438
2053,0.7421973646776866
2054,0.6815614195142002
2055,0.6921897911697418
2058,0.8328360766340356
2059,0.8695544178971043
2060,0.5044754453912496
2063,0.7817581403701891
2064,0.8004969871239055
2065,0.9940677886859471
2066,0.8898181252483061
2070,0.3722750523489863
2073,0.9671277865742561
2076,0.9310061117415894
2077,0.074485382295503
2078,0.8174207226072618
2082,0.9564809059735473
2084,0.05928910772258431
2086,0.7178432450526665
2088,0.9657498640529999
2090,0.8857036677919496
2091,0.8809967113504827
2095,0.7039151087579926
2097,0.8324121095777826
2101,0.8554149630099781
2102,0.5483017525770444
2105,0.8048201192788367
2106,0.6138833601387577
2107,0.9846001510721677
2110,0.8273259604248935
2113,0.9816834096698541
2114,0.699189144560092
2115,0.7202164325042889
2118,0.7321551636361864
2119,0.7867701818838181
2120,0.6859295983985807
2122,0.6994447208029322
2128,0.9492840834458217
2129,0.8018363121849699
2132,0.8542858620830153
2136,0.8277438587163033
2139,0.969553747783173
2140,0.7559196582881762
2141,0.2988710947438793
2142,0.8620955017942303
2143,0.7906629877734257
2146,0.49313796842336105
2147,0.7702542331367573
2148,0.5741922936087324
2151,0.5624380263600831
2153,0.9715892778632585
2154,0.9285823344809088
2156,0.3680652966031834
2161,0.9527852355242494
2162,0.9249178798033819
2163,0.9587601285783834
2164,0.6690372099334944
2165,0.965904722849131
2168,0.9890250619987612
2169,0.7553989468622958
2175,0.9888820068195291
2176,0.8548945227180923
2177,0.8443803745533762
2178,0.48443118727849993
2182,0.9177915818914955
2184,0.576731102843059
2191,0.834815310725005
2193,0.9770644312703732
2194,0.7190541888269405
2196,0.9000652828610534
2198,0.7037283984234841
2199,0.6174450317767682
2200,0.7285844203269564
2202,0.9089844534318864
2209,0.9678562374670662
2213,0.031664300585654656
2217,0.9483720193638315
2218,0.553641698969303
2224,0.645977493264392
2225,0.1113589269285648
2231,0.9716686801949983
2233,0.8344836559243121
2234,0.9286790762711911
2235,0.4810834470134935
2237,0.7425651845323642
2238,0.3627306390820562
2240,0.9052632566852957
2242,0.7983049226959019
2244,0.7036823536840954
2246,0.9438062251479801
2247,0.6671730333622675
2248,0.9833086614116521
2249,0.973595634336847
2250,0.9937481631967173
2252,0.6645231015495697
2254,0.9360325632657239
2257,0.9140778591470685
2258,0.7742933347073021
2262,0.5303237906048939
2265,0.7066295324411971
2268,0.9748020879657834
2270,0.8313913735970252
2280,0.9792858490061761
2281,0.975926008670642
2283,0.9937269487548944
2285,0.26205383634533713
2289,0.9489978591913634
2290,0.6857339875859005
2291,0.7672896503869117
2293,0.959112215220535
2294,0.705713740766718
2295,0.8724204501017436
2300,0.8867198060736503
2304,0.9285660483646707
2307,0.5438462390496108
2310,0.9780629598175203
2312,0.897622083424694
2313,0.47497063703187303
2318,0.8124778977882503
2319,0.944037439863546
2322,0.7462102574043344
2324,0.5815895043015605
2326,0.9433676608728265
2328,0.9034283433065436
2331,0.8001929534926431
2334,0.04723936532603668
2335,0.7637244317395511
2336,0.8006939592807792
2339,0.9028647501577514
2340,0.8745289916427418
2341,0.9673829722310598
2344,0.9950698176861446
2349,0.879961431956049
2352,0.9670465941037462
2353,0.8794807962726656
2357,0.4592231498861552
2362,0.747424351503526
2364,0.6253858116170268
2365,0.6234202591438538
2366,0.6534921294630212
2367,0.5390331551067915
2368,0.9039277584346261
2370,0.9880501668289112
2373,0.7810753968575579
2375,0.14870219514752467
2376,0.9912186475452625
2377,0.9114949238668619
2382,0.9957016235298604
2384,0.7524800838270675
2385,0.7480102503331757
2388,0.8692989868189444
2389,0.6865178919514893
2390,0.9525013773806438
2391,0.802451318476426
2393,0.9205906610038037
2396,0.7818954437827141
2397,0.7731446310289006
2398,0.9957870328798
2399,0.6122122087853041
2400,0.8339022967707472
2401,0.44890497432170073
2402,0.9638803197827939
2404,0.5148615821015888
2406,0.985388199520367
2408,0.6485459538257692
2409,0.8829180905734123
2410,0.7942956124750141
2411,0.6761161901735125
2413,0.7637275310837843
2415,0.8025879030581065
2417,0.8924584468497927
2422,0.9336829116059976
2423,0.5568408756051035
2424,0.8910347007051288
2426,0.9764339092533271
2429,0.6418286881837123
2430,0.8974248061675788
2432,0.6889697650646102
2433,0.9061733333068676
2436,0.9820130044892532
2437,0.9851822731429757
2438,0.8687780791045693
2439,0.8451613865280871
2440,0.5391597621838329
2444,0.6061535604644798
2445,0.5475712385748104
2446,0.714790021416064
2454,0.7549768733835052
2455,0.7221737204939546
2456,0.968573986340743
2458,0.4623220923193492
2459,0.42908876705410276
2460,0.6235088509626305
2461,0.914608656372544
2462,0.6768989649305914
2464,0.6470152576743724
2465,0.950684142463205
2467,0.9838156293555134
2468,0.9228146317298465
2474,0.6588209250758396
2480,0.5756572467458946
2481,0.6381158060217946
2484,0.7456031913248317
2485,0.6337385696482212
2486,0.7954280770699452
2487,0.8456551866572236
2491,0.8964299097874747
2493,0.8167069402859276
